filename,artist,genre,description,phash,width,height,genre_count,subset
Art_Nouveau_Modern/nicholas-roerich_solveig-s-song-hut-in-the-forest-1912-1.jpg,nicholas roerich,['Art Nouveau Modern'],solveig-s-song-hut-in-the-forest-1912-1,9b36c9319f70af40,1835,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_song-of-the-viking-1907.jpg,nicholas roerich,['Art Nouveau Modern'],song-of-the-viking-1907,e6c53930e6f80fe0,2541,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_sorcerer-1905.jpg,nicholas roerich,['Art Nouveau Modern'],sorcerer-1905,bf70c3c18e9fd012,1382,1610,1,train
Art_Nouveau_Modern/nicholas-roerich_sorcerer-1909.jpg,nicholas roerich,['Art Nouveau Modern'],sorcerer-1909,b4c90f34630fcd6c,1382,2054,1,train
Art_Nouveau_Modern/nicholas-roerich_sorcerers-1905.jpg,nicholas roerich,['Art Nouveau Modern'],sorcerers-1905,eedcb2b0f4a830a5,1860,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_spies-1900.jpg,nicholas roerich,['Art Nouveau Modern'],spies-1900,9ed8d136841c77ac,3492,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_st-george-the-victorious-1920.jpg,nicholas roerich,['Art Nouveau Modern'],st-george-the-victorious-1920,95ce38ed24927333,1735,1381,1,train
Art_Nouveau_Modern/nicholas-roerich_st-mercurius-of-smolensk-1918-1.jpg,nicholas roerich,['Art Nouveau Modern'],st-mercurius-of-smolensk-1918-1,f166cc5b616183c7,1414,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_st-michael-arhistratig-1906.jpg,nicholas roerich,['Art Nouveau Modern'],st-michael-arhistratig-1906,efe09012cf8bd91c,1687,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_st-olga-of-kiev-1915-1.jpg,nicholas roerich,['Art Nouveau Modern'],st-olga-of-kiev-1915-1,af904bc4da4f641b,2162,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_stargazer-1921.jpg,nicholas roerich,['Art Nouveau Modern'],stargazer-1921,f2b9cd46b463c238,1382,1859,1,train
Art_Nouveau_Modern/nicholas-roerich_street-in-front-of-castle-1913.jpg,nicholas roerich,['Art Nouveau Modern'],street-in-front-of-castle-1913,c5ddd12b9e09b642,1382,1440,1,train
Art_Nouveau_Modern/nicholas-roerich_study-of-decoration.jpg,nicholas roerich,['Art Nouveau Modern'],study-of-decoration,f1b7682e83995b90,1800,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_study-of-saint-alexius-temple-1909.jpg,nicholas roerich,['Art Nouveau Modern'],study-of-saint-alexius-temple-1909,efe4969b9286606c,1727,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_study-of-scene-design-for-night-on-bald-mountain.jpg,nicholas roerich,['Art Nouveau Modern'],study-of-scene-design-for-night-on-bald-mountain,ca833738c723d86e,1733,1381,1,train
Art_Nouveau_Modern/nicholas-roerich_study-of-scene-design-for-princess-maleine-1913.jpg,nicholas roerich,['Art Nouveau Modern'],study-of-scene-design-for-princess-maleine-1913,f168de070ef1066d,1382,1513,1,train
Art_Nouveau_Modern/nicholas-roerich_study-of-scene-design-for-snow-maiden-1921-1.jpg,nicholas roerich,['Art Nouveau Modern'],study-of-scene-design-for-snow-maiden-1921-1,94e9e43d6f70430d,2109,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_study-of-scene-design-for-tristan-und-isolde-1914.jpg,nicholas roerich,['Art Nouveau Modern'],study-of-scene-design-for-tristan-und-isolde-1914,d8c00f3f3f707069,2028,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_study-to-conquest-of-kazan.jpg,nicholas roerich,['Art Nouveau Modern'],study-to-conquest-of-kazan,c7b19b6ee48b9124,1382,1732,1,train
Art_Nouveau_Modern/nicholas-roerich_study-to-flying-carpet-1915-1.jpg,nicholas roerich,['Art Nouveau Modern'],study-to-flying-carpet-1915-1,abea9a09e41789ec,1382,1727,1,train
Art_Nouveau_Modern/nicholas-roerich_study-to-flying-carpet-1915.jpg,nicholas roerich,['Art Nouveau Modern'],study-to-flying-carpet-1915,f8c3e80e87b0b731,1803,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_study-to-overseas-guests.jpg,nicholas roerich,['Art Nouveau Modern'],study-to-overseas-guests,ea3c9663719c6c92,2041,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_study-to-sister-beatrice.jpg,nicholas roerich,['Art Nouveau Modern'],study-to-sister-beatrice,e00fdf3237b01876,1566,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_suzdal-alexander-nevsky-monastery-1903.jpg,nicholas roerich,['Art Nouveau Modern'],suzdal-alexander-nevsky-monastery-1903,cbd230c95f269927,1757,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_suzdal-walls-of-saviour-euthimius-monastery-1903.jpg,nicholas roerich,['Art Nouveau Modern'],suzdal-walls-of-saviour-euthimius-monastery-1903,a9d5aa140ab6d53b,1837,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_temple-in-skvernitsy-1909.jpg,nicholas roerich,['Art Nouveau Modern'],temple-in-skvernitsy-1909,bca6c659c3663ca2,1962,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_temple.jpg,nicholas roerich,['Art Nouveau Modern'],temple,ca7da893f6c0cc89,1999,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_tent-of-ivan-the-terrible-1909-1.jpg,nicholas roerich,['Art Nouveau Modern'],tent-of-ivan-the-terrible-1909-1,996b24c49fd1b827,1799,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_tent-of-ivan-the-terrible-1909.jpg,nicholas roerich,['Art Nouveau Modern'],tent-of-ivan-the-terrible-1909,93666d9bb3642d18,1867,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_terem-1915.jpg,nicholas roerich,['Art Nouveau Modern'],terem-1915,87a1b2eaa868e54f,1813,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_terem-of-kikimora-1910.jpg,nicholas roerich,['Art Nouveau Modern'],terem-of-kikimora-1910,8e69430ed53a5ab6,1867,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_terem-of-yaroslavna-1.jpg,nicholas roerich,['Art Nouveau Modern'],terem-of-yaroslavna-1,c253a1fcbadb9680,1743,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_terem-of-yaroslavna-by-the-monastery-wall-1908.jpg,nicholas roerich,['Art Nouveau Modern'],terem-of-yaroslavna-by-the-monastery-wall-1908,ea8993c2ecac3c72,1794,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_terem-of-yaroslavna-new-moon-1914.jpg,nicholas roerich,['Art Nouveau Modern'],terem-of-yaroslavna-new-moon-1914,af771009856bdb92,1867,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-court-of-prince-vladimir-galitsky-study-of-scene-design-for-prince-igor-1914.jpg,nicholas roerich,['Art Nouveau Modern'],the-court-of-prince-vladimir-galitsky-study-of-scene-design-for-prince-igor-1914,8dc5736a2331952f,1893,1381,1,train
Art_Nouveau_Modern/nicholas-roerich_the-elders-weared-in-bear-hides-1944.jpg,nicholas roerich,['Art Nouveau Modern'],the-elders-weared-in-bear-hides-1944,e9f5960e1f101973,2104,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-fading-day-1902.jpg,nicholas roerich,"['Art Nouveau Modern', 'Realism']",the-fading-day-1902,c76f72e3a9388131,1893,1382,2,train
Art_Nouveau_Modern/nicholas-roerich_the-great-sacrifice-1912-1.jpg,nicholas roerich,['Art Nouveau Modern'],the-great-sacrifice-1912-1,a1877ae11ee8956a,1980,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-great-sacrifice-1912.jpg,nicholas roerich,['Art Nouveau Modern'],the-great-sacrifice-1912,88d56ac612cd17ed,1917,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-hut-of-dead-1905.jpg,nicholas roerich,['Art Nouveau Modern'],the-hut-of-dead-1905,f814c7474db8ac3a,1579,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-painting-of-of-st-anastasia-1913.jpg,nicholas roerich,['Art Nouveau Modern'],the-painting-of-of-st-anastasia-1913,cc32cc9129e39a7b,1930,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-painting-of-the-southern-wall-of-the-chapel-of-st-anastasia-1913.jpg,nicholas roerich,['Art Nouveau Modern'],the-painting-of-the-southern-wall-of-the-chapel-of-st-anastasia-1913,b14f4a60ee3eac58,1382,1872,1,train
Art_Nouveau_Modern/nicholas-roerich_the-rite-of-spring-1913.jpg,nicholas roerich,['Art Nouveau Modern'],the-rite-of-spring-1913,da1eb599e8e190e1,2155,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-saviour-over-the-door-1913.jpg,nicholas roerich,['Art Nouveau Modern'],the-saviour-over-the-door-1913,d33335b38aec8ca4,1382,1951,1,train
Art_Nouveau_Modern/nicholas-roerich_the-scene-with-eight-figures-in-costumes-1913.jpg,nicholas roerich,['Art Nouveau Modern'],the-scene-with-eight-figures-in-costumes-1913,cface4acd112d872,2988,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-scene-with-five-figures-in-costumes-1920.jpg,nicholas roerich,['Art Nouveau Modern'],the-scene-with-five-figures-in-costumes-1920,d6d56949c1cbc296,2074,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-scene-with-five-figures-in-costumes.jpg,nicholas roerich,['Art Nouveau Modern'],the-scene-with-five-figures-in-costumes,bdc86597c12fd019,1967,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-scene-with-seven-figures-in-costumes-1920.jpg,nicholas roerich,['Art Nouveau Modern'],the-scene-with-seven-figures-in-costumes-1920,baef49a2cc84b199,1628,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-scene-with-the-two-large-groups-of-figures-in-costumes.jpg,nicholas roerich,['Art Nouveau Modern'],the-scene-with-the-two-large-groups-of-figures-in-costumes,a3bb488e4f5e4718,2709,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_the-scene-with-three-figures-in-costumes-1920.jpg,nicholas roerich,['Art Nouveau Modern'],the-scene-with-three-figures-in-costumes-1920,e7b39a0b8167a6c4,1382,1528,1,train
Art_Nouveau_Modern/nicholas-roerich_they-build-the-ships-1903.jpg,nicholas roerich,['Art Nouveau Modern'],they-build-the-ships-1903,edfb60cd030c9d34,2390,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_three-personages-1913.jpg,nicholas roerich,['Art Nouveau Modern'],three-personages-1913,9b0f2f9f849884d6,1382,1501,1,train
Art_Nouveau_Modern/nicholas-roerich_three-pleasures-1916.jpg,nicholas roerich,['Art Nouveau Modern'],three-pleasures-1916,85a3a72c564e96b3,1885,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_throne-of-the-invisible-god-1909.jpg,nicholas roerich,['Art Nouveau Modern'],throne-of-the-invisible-god-1909,9c711e7859a6d629,1382,1702,1,train
Art_Nouveau_Modern/nicholas-roerich_throne-of-the-invisible-god-1914.jpg,nicholas roerich,['Art Nouveau Modern'],throne-of-the-invisible-god-1914,96430a0e3d7c75d9,3589,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_tmutarakan-1919-1.jpg,nicholas roerich,['Art Nouveau Modern'],tmutarakan-1919-1,ca48d9223690b7bf,2352,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_tower-chamber-of-yaroslavna-1914.jpg,nicholas roerich,['Art Nouveau Modern'],tower-chamber-of-yaroslavna-1914,8b2ba97ed013d41d,1990,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_town-sketch-for-carpet-1906.jpg,nicholas roerich,['Art Nouveau Modern'],town-sketch-for-carpet-1906,c105de698a83ff8c,1511,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_towns-1914-1.jpg,nicholas roerich,['Art Nouveau Modern'],towns-1914-1,89bd31c45d4bae34,1781,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_towns-1914.jpg,nicholas roerich,['Art Nouveau Modern'],towns-1914,b6f92987735468c2,1676,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_treasure-of-angels-1905.jpg,nicholas roerich,['Art Nouveau Modern'],treasure-of-angels-1905,98f36be4b34c42f0,1633,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_tristan-1912-1.jpg,nicholas roerich,['Art Nouveau Modern'],tristan-1912-1,b4c76333dc264c8e,1382,2265,1,train
Art_Nouveau_Modern/nicholas-roerich_tristan-1912.jpg,nicholas roerich,['Art Nouveau Modern'],tristan-1912,f8d2968bc374d924,1382,2241,1,train
Art_Nouveau_Modern/nicholas-roerich_tristan-s-castle-in-bretagne-1912.jpg,nicholas roerich,['Art Nouveau Modern'],tristan-s-castle-in-bretagne-1912,909745c136f1f8ec,2000,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_troki-sketch-of-troki-monastery-1903.jpg,nicholas roerich,"['Art Nouveau Modern', 'Realism']",troki-sketch-of-troki-monastery-1903,a7a838e1cc36f319,1382,1955,2,train
Art_Nouveau_Modern/nicholas-roerich_tsarina-1921.jpg,nicholas roerich,['Art Nouveau Modern'],tsarina-1921,b78b4c32f478b511,1382,1779,1,train
Art_Nouveau_Modern/nicholas-roerich_tver-embassy-1914.jpg,nicholas roerich,['Art Nouveau Modern'],tver-embassy-1914,baf2c6892509857f,1382,1898,1,train
Art_Nouveau_Modern/nicholas-roerich_uglich-church-of-prince-dmitry-1904.jpg,nicholas roerich,['Art Nouveau Modern'],uglich-church-of-prince-dmitry-1904,b6bc9119fbd06492,1741,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_uglich-porch-1904.jpg,nicholas roerich,['Art Nouveau Modern'],uglich-porch-1904,fc78558741c762e8,2528,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_unkrada-1909.jpg,nicholas roerich,['Art Nouveau Modern'],unkrada-1909,acc393cc33541f65,1382,1443,1,train
Art_Nouveau_Modern/nicholas-roerich_untitled-1904.jpg,nicholas roerich,['Art Nouveau Modern'],untitled-1904,8789bd942eaaab64,2547,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_untitled-1908.jpg,nicholas roerich,['Art Nouveau Modern'],untitled-1908,9faa767a092971c1,2550,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_untitled-1916.jpg,nicholas roerich,['Art Nouveau Modern'],untitled-1916,b88deec2f761842c,1846,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_varangian-warrior-1911.jpg,nicholas roerich,['Art Nouveau Modern'],varangian-warrior-1911,a1d99692c96c6e53,1382,2349,1,train
Art_Nouveau_Modern/nicholas-roerich_vernicle-1910.jpg,nicholas roerich,['Art Nouveau Modern'],vernicle-1910,a5ee9ba1d4c8368a,1571,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vernicle-1912.jpg,nicholas roerich,['Art Nouveau Modern'],vernicle-1912,f4fae8d6a5928a42,1390,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vernicle-1914.jpg,nicholas roerich,['Art Nouveau Modern'],vernicle-1914,e04f4a20cb3deeac,1842,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vernicle-1934.jpg,nicholas roerich,['Art Nouveau Modern'],vernicle-1934,e8a6d319cdb47229,1382,1669,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-10.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-10,bbb578f08542c33c,1929,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-11.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-11,eaf3a51ad26c0d70,1637,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-12.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-12,854d0f6f7c403ef0,1595,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-13.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-13,99766696c2e998e1,1714,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-14.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-14,cc23c53c3ac74fa8,1929,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-15.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-15,d2d2a56d3a8dc623,1800,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-16.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-16,afe4d01fca6909b1,2770,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-17.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-17,abdc8672c62dd066,1474,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-18.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-18,e893875e9a699a31,1601,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-19.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-19,c4931bcd3c3c646d,1408,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-2.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-2,bae5e552c31a9a0d,1648,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-21.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-21,bfb3c0ccc3308c73,1382,1427,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-22.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-22,bbc6f52cd25a8b04,1382,1603,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-23.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-23,abb0d44fcf5a901a,1382,1651,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-24.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-24,ab87857991bcd0c3,1505,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-5.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-5,ae4df130d06dc396,1382,1398,1,train
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-7.jpg,nicholas roerich,['Art Nouveau Modern'],vignette-for-book-n-k-roerich-1918-7,bac2c41d96dad239,1382,1513,1,train
Art_Nouveau_Modern/nicholas-roerich_viking-s-tomb-1908.jpg,nicholas roerich,['Art Nouveau Modern'],viking-s-tomb-1908,cddd19232e623a9a,2016,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_viking-s-triumph-1908.jpg,nicholas roerich,['Art Nouveau Modern'],viking-s-triumph-1908,bfe19c484e90d3d2,1867,1381,1,train
Art_Nouveau_Modern/nicholas-roerich_viking-s-triumph.jpg,nicholas roerich,['Art Nouveau Modern'],viking-s-triumph,a9208f7b4c8cd3f2,1911,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vilno-ruins-of-castle-1903.jpg,nicholas roerich,"['Art Nouveau Modern', 'Realism']",vilno-ruins-of-castle-1903,c98994f6e696d1d0,1382,1766,2,train
Art_Nouveau_Modern/nicholas-roerich_visitors-from-over-the-sea-1901.jpg,nicholas roerich,['Art Nouveau Modern'],visitors-from-over-the-sea-1901,80a1be9ccfe3b898,1881,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_vladimir-campaign-to-korsun-red-sails-1900.jpg,nicholas roerich,['Art Nouveau Modern'],vladimir-campaign-to-korsun-red-sails-1900,d562e9d6c865c26a,2683,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_voivode-1913.jpg,nicholas roerich,['Art Nouveau Modern'],voivode-1913,e996975a9c4898e5,1382,2058,1,train
Art_Nouveau_Modern/nicholas-roerich_wait-1900.jpg,nicholas roerich,['Art Nouveau Modern'],wait-1900,9f64289bd28eb171,1984,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_walls-of-kremlin-in-novgorod-1903.jpg,nicholas roerich,"['Art Nouveau Modern', 'Realism']",walls-of-kremlin-in-novgorod-1903,e29af1d49e1b30e1,3495,1382,2,train
Art_Nouveau_Modern/nicholas-roerich_warrior-1919.jpg,nicholas roerich,['Art Nouveau Modern'],warrior-1919,f5359ca423edc1d0,1382,1974,1,train
Art_Nouveau_Modern/nicholas-roerich_windmill.jpg,nicholas roerich,['Art Nouveau Modern'],windmill,82e63f81b5f4165a,1984,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_winter-1914.jpg,nicholas roerich,['Art Nouveau Modern'],winter-1914,d41a4733ddf2d04c,2039,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_yard-1913.jpg,nicholas roerich,['Art Nouveau Modern'],yard-1913,f9c6c63bc9194664,1382,1507,1,train
Art_Nouveau_Modern/nicholas-roerich_yard-in-front-of-castle-1913.jpg,nicholas roerich,['Art Nouveau Modern'],yard-in-front-of-castle-1913,ff8a2b7580d6b520,1382,1475,1,train
Art_Nouveau_Modern/nicholas-roerich_yard-of-castle-1913.jpg,nicholas roerich,['Art Nouveau Modern'],yard-of-castle-1913,d2ccca078bb1876d,1382,1492,1,train
Art_Nouveau_Modern/nicholas-roerich_yaroslavl-church-of-the-epiphany-1903.jpg,nicholas roerich,['Art Nouveau Modern'],yaroslavl-church-of-the-epiphany-1903,dbff046426e40ed4,1382,1800,1,train
Art_Nouveau_Modern/nicholas-roerich_yaroslavl-church-of-virgin-nativity-1903.jpg,nicholas roerich,['Art Nouveau Modern'],yaroslavl-church-of-virgin-nativity-1903,a3ddcd114db5889c,1382,1768,1,train
Art_Nouveau_Modern/nicholas-roerich_yaroslavl-entrance-to-the-st-nicholas-wet-church-1903.jpg,nicholas roerich,['Art Nouveau Modern'],yaroslavl-entrance-to-the-st-nicholas-wet-church-1903,ff98b2b0592389c9,1708,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_yaroslavna-1913.jpg,nicholas roerich,['Art Nouveau Modern'],yaroslavna-1913,e8e296e1c33eec06,1382,2255,1,train
Art_Nouveau_Modern/nicholas-roerich_yaroslavna-s-lament-1914-1.jpg,nicholas roerich,['Art Nouveau Modern'],yaroslavna-s-lament-1914-1,a1c2c464dad571fc,1956,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_yaroslavna-s-lament-1914.jpg,nicholas roerich,['Art Nouveau Modern'],yaroslavna-s-lament-1914,b582c2e4cedcd9b0,1967,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_yaroslavna-s-lament.jpg,nicholas roerich,['Art Nouveau Modern'],yaroslavna-s-lament,c081077639ffcca6,2153,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_young-men-successors-1914-1.jpg,nicholas roerich,['Art Nouveau Modern'],young-men-successors-1914-1,ef339045e361e48e,1382,2787,1,train
Art_Nouveau_Modern/nicholas-roerich_young-men-successors-1914-2.jpg,nicholas roerich,['Art Nouveau Modern'],young-men-successors-1914-2,bf70d0c6e362ccc8,1382,2832,1,train
Art_Nouveau_Modern/nicholas-roerich_young-men-successors-1914.jpg,nicholas roerich,['Art Nouveau Modern'],young-men-successors-1914,af7058a6c36ac7d0,1382,2675,1,train
Art_Nouveau_Modern/nicholas-roerich_yuryev-polsky-st-george-s-cathedral-1903.jpg,nicholas roerich,['Art Nouveau Modern'],yuryev-polsky-st-george-s-cathedral-1903,beb4341653ab8953,1807,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_yuryev-polsky-study-of-temple-1903.jpg,nicholas roerich,['Art Nouveau Modern'],yuryev-polsky-study-of-temple-1903,82506f3c5bd2ad8d,1382,1806,1,train
Art_Nouveau_Modern/nicholas-roerich_zmievna-1906.jpg,nicholas roerich,['Art Nouveau Modern'],zmievna-1906,c8cc5e7d0da63338,2509,1382,1,train
Art_Nouveau_Modern/nicholas-roerich_zvenigorod-holy-gate-1904.jpg,nicholas roerich,['Art Nouveau Modern'],zvenigorod-holy-gate-1904,edad3dc00e2aab68,2591,1382,1,train
Art_Nouveau_Modern/nikolaos-gyzis_the-soul-of-the-artist-1897.jpg,nikolaos gyzis,['Art Nouveau Modern'],the-soul-of-the-artist-1897,8e4467273b33b2b1,1382,1867,1,train
Art_Nouveau_Modern/nikolaos-gyzis_the-spider-1884(1).jpg,nikolaos gyzis,['Art Nouveau Modern'],the-spider-1884(1),99a66279269a79d4,1382,1946,1,train
Art_Nouveau_Modern/otto-eckmann_carpet-design-1898-1.jpg,otto eckmann,['Art Nouveau Modern'],carpet-design-1898-1,d5c4525277ad6649,1382,1898,1,train
Art_Nouveau_Modern/otto-eckmann_carpet-design-1898.jpg,otto eckmann,['Art Nouveau Modern'],carpet-design-1898,8706386b36739d3a,1382,1902,1,train
Art_Nouveau_Modern/otto-eckmann_d-coration-pis-de-bl.jpg,otto eckmann,['Art Nouveau Modern'],d-coration-pis-de-bl,baa74bdca142b50b,3245,1382,1,train
Art_Nouveau_Modern/otto-eckmann_farbiger-holzschnitt-zwei-schw-ne-1902.jpg,otto eckmann,['Art Nouveau Modern'],farbiger-holzschnitt-zwei-schw-ne-1902,c0ef2f83da35110f,2731,1382,1,train
Art_Nouveau_Modern/otto-eckmann_fr-hling.jpg,otto eckmann,['Art Nouveau Modern'],fr-hling,f8450e334e3a1bad,1382,1858,1,train
Art_Nouveau_Modern/otto-eckmann_jugend-magazine-1896.jpg,otto eckmann,['Art Nouveau Modern'],jugend-magazine-1896,ee943ee42852aa6b,1382,1808,1,train
Art_Nouveau_Modern/otto-eckmann_jugend-magazine-1900.jpg,otto eckmann,['Art Nouveau Modern'],jugend-magazine-1900,ea16b11a87acca8f,1382,5043,1,train
Art_Nouveau_Modern/otto-eckmann_jugend-magazine.jpg,otto eckmann,['Art Nouveau Modern'],jugend-magazine,dd2c9223da5aad49,1382,1706,1,train
Art_Nouveau_Modern/otto-eckmann_night-herons-1896.jpg,otto eckmann,['Art Nouveau Modern'],night-herons-1896,9f8a68e1e4859e1b,2485,1382,1,train
Art_Nouveau_Modern/otto-eckmann_the-weekly-magazine-jugend-no-14-1896.jpg,otto eckmann,['Art Nouveau Modern'],the-weekly-magazine-jugend-no-14-1896,eab5b64a9b216532,1382,1943,1,train
Art_Nouveau_Modern/otto-eckmann_untitled-1899.jpg,otto eckmann,['Art Nouveau Modern'],untitled-1899,ba79e582b42acb29,1382,1862,1,train
Art_Nouveau_Modern/otto-eckmann_waldteich.jpg,otto eckmann,['Art Nouveau Modern'],waldteich,bf7b904a807cc176,1382,2093,1,train
Art_Nouveau_Modern/otto-eckmann_wallpaper-design-1899-1.jpg,otto eckmann,['Art Nouveau Modern'],wallpaper-design-1899-1,c4d2f2fe728a908e,1382,3410,1,train
Art_Nouveau_Modern/otto-eckmann_wallpaper-design-1899.jpg,otto eckmann,['Art Nouveau Modern'],wallpaper-design-1899,800faaaf2aa333e7,1382,2157,1,train
Art_Nouveau_Modern/pablo-picasso_advertisement-for-lecitina-agell-1902.jpg,pablo picasso,['Art Nouveau Modern'],advertisement-for-lecitina-agell-1902,b8c2c73be03c33e1,2223,1382,1,train
